DATE,VISITING TEAM,HOME TEAM,TIME
,,,
"SAT NOV 24, 2007",CHICAGO,EDMONTON,10:00 PM ET
,,,
"SAT NOV 24, 2007",LOS ANGELES,SAN JOSE,10:30 PM ET
,,,
"SUN NOV 25, 2007",DALLAS,NY RANGERS,1:00 PM ET
,,,
"SUN NOV 25, 2007",CALGARY,ST. LOUIS,6:00 PM ET
,,,
"SUN NOV 25, 2007",LOS ANGELES,ANAHEIM,8:00 PM ET
,,,
"SUN NOV 25, 2007",CHICAGO,VANCOUVER,10:00 PM ET
,,,
"MON NOV 26, 2007",DALLAS,NY ISLANDERS,7:00 PM ET
,,,
"MON NOV 26, 2007",BOSTON,PHILADELPHIA,7:00 PM ET
,,,
"MON NOV 26, 2007",BUFFALO,WASHINGTON,7:00 PM ET
,,,
"MON NOV 26, 2007",COLUMBUS,EDMONTON,9:00 PM ET
,,,
"TUE NOV 27, 2007",CALGARY,DETROIT,7:00 PM ET
,,,
"TUE NOV 27, 2007",MONTREAL,TORONTO,7:30 PM ET
,,,
"TUE NOV 27, 2007",ANAHEIM,VANCOUVER,10:00 PM ET
,,,
"WED NOV 28, 2007",ST. LOUIS,BUFFALO,7:00 PM ET
,,,
"WED NOV 28, 2007",DALLAS,NEW JERSEY,7:00 PM ET
,,,
"WED NOV 28, 2007",OTTAWA,NY ISLANDERS,7:00 PM ET
,,,
"WED NOV 28, 2007",FLORIDA,WASHINGTON,7:00 PM ET
,,,
"WED NOV 28, 2007",PHILADELPHIA,CAROLINA,7:00 PM ET
,,,
"WED NOV 28, 2007",PHOENIX,MINNESOTA,8:00 PM ET
,,,
"WED NOV 28, 2007",TAMPA BAY,CHICAGO,8:30 PM ET
,,,
"WED NOV 28, 2007",EDMONTON,COLORADO,9:30 PM ET
,,,
"WED NOV 28, 2007",LOS ANGELES,SAN JOSE,10:30 PM ET
,,,
"THU NOV 29, 2007",NY ISLANDERS,NY RANGERS,7:00 PM ET
,,,
"THU NOV 29, 2007",TORONTO,ATLANTA,7:00 PM ET
,,,
"THU NOV 29, 2007",NASHVILLE,OTTAWA,7:30 PM ET
,,,
"THU NOV 29, 2007",BOSTON,FLORIDA,7:30 PM ET
,,,
"THU NOV 29, 2007",TAMPA BAY,DETROIT,7:30 PM ET
,,,
"THU NOV 29, 2007",ANAHEIM,CALGARY,9:00 PM ET
,,,
"THU NOV 29, 2007",COLUMBUS,VANCOUVER,10:00 PM ET
,,,
"FRI NOV 30, 2007",MONTREAL,NEW JERSEY,7:00 PM ET
,,,
"FRI NOV 30, 2007",WASHINGTON,CAROLINA,7:00 PM ET
,,,
"FRI NOV 30, 2007",DALLAS,PITTSBURGH,7:30 PM ET
,,,
"FRI NOV 30, 2007",ST. LOUIS,MINNESOTA,8:00 PM ET
,,,
"FRI NOV 30, 2007",PHOENIX,CHICAGO,8:30 PM ET
,,,
"FRI NOV 30, 2007",ANAHEIM,EDMONTON,9:00 PM ET
,,,
"FRI NOV 30, 2007",COLORADO,SAN JOSE,10:30 PM ET
,,,
"SAT DEC 1, 2007",NY RANGERS,OTTAWA,2:00 PM ET
,,,
"SAT DEC 1, 2007",CAROLINA,BUFFALO,7:00 PM ET
,,,
"SAT DEC 1, 2007",PITTSBURGH,TORONTO,7:00 PM ET
,,,
"SAT DEC 1, 2007",NASHVILLE,MONTREAL,7:00 PM ET
,,,
"SAT DEC 1, 2007",ATLANTA,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 1, 2007",DALLAS,PHILADELPHIA,7:00 PM ET
,,,
"SAT DEC 1, 2007",WASHINGTON,FLORIDA,7:00 PM ET
,,,
"SAT DEC 1, 2007",PHOENIX,DETROIT,7:00 PM ET
,,,
"SAT DEC 1, 2007",BOSTON,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 1, 2007",CHICAGO,ST. LOUIS,8:30 PM ET
,,,
"SAT DEC 1, 2007",COLUMBUS,CALGARY,10:00 PM ET
,,,
"SAT DEC 1, 2007",COLORADO,LOS ANGELES,10:30 PM ET
,,,
"SUN DEC 2, 2007",ATLANTA,NEW JERSEY,5:00 PM ET
,,,
"SUN DEC 2, 2007",VANCOUVER,MINNESOTA,6:00 PM ET
,,,
"SUN DEC 2, 2007",EDMONTON,ANAHEIM,8:00 PM ET
,,,
"MON DEC 3, 2007",BOSTON,NY ISLANDERS,7:00 PM ET
,,,
"MON DEC 3, 2007",CAROLINA,NY RANGERS,7:00 PM ET
,,,
"MON DEC 3, 2007",DALLAS,COLUMBUS,7:00 PM ET
,,,
"MON DEC 3, 2007",PHOENIX,PITTSBURGH,7:30 PM ET
,,,
"MON DEC 3, 2007",SAN JOSE,COLORADO,9:00 PM ET
,,,
"MON DEC 3, 2007",EDMONTON,LOS ANGELES,10:30 PM ET
,,,
"TUE DEC 4, 2007",DETROIT,MONTREAL,7:30 PM ET
,,,
"TUE DEC 4, 2007",NASHVILLE,TORONTO,7:30 PM ET
,,,
"TUE DEC 4, 2007",OTTAWA,TAMPA BAY,7:30 PM ET
,,,
"TUE DEC 4, 2007",ST. LOUIS,CALGARY,9:00 PM ET
,,,
"WED DEC 5, 2007",BOSTON,NEW JERSEY,7:00 PM ET
,,,
"WED DEC 5, 2007",NY ISLANDERS,ATLANTA,7:00 PM ET
,,,
"WED DEC 5, 2007",COLORADO,COLUMBUS,7:00 PM ET
,,,
"WED DEC 5, 2007",OTTAWA,FLORIDA,7:30 PM ET
,,,
"WED DEC 5, 2007",PHILADELPHIA,MINNESOTA,8:00 PM ET
,,,
"WED DEC 5, 2007",VANCOUVER,CHICAGO,8:30 PM ET
,,,
"WED DEC 5, 2007",SAN JOSE,DALLAS,8:30 PM ET
,,,
"WED DEC 5, 2007",PITTSBURGH,EDMONTON,9:30 PM ET
,,,
"WED DEC 5, 2007",LOS ANGELES,PHOENIX,9:30 PM ET
,,,
"WED DEC 5, 2007",BUFFALO,ANAHEIM,10:00 PM ET
,,,
"THU DEC 6, 2007",MONTREAL,BOSTON,7:00 PM ET
,,,
"THU DEC 6, 2007",TORONTO,NY RANGERS,7:00 PM ET
,,,
"THU DEC 6, 2007",CAROLINA,TAMPA BAY,7:30 PM ET
,,,
"THU DEC 6, 2007",VANCOUVER,NASHVILLE,8:00 PM ET
,,,
"THU DEC 6, 2007",PITTSBURGH,CALGARY,9:00 PM ET
,,,
"THU DEC 6, 2007",BUFFALO,LOS ANGELES,10:30 PM ET
,,,
"FRI DEC 7, 2007",WASHINGTON,NEW JERSEY,7:00 PM ET
,,,
"FRI DEC 7, 2007",NY RANGERS,ATLANTA,7:30 PM ET
,,,
"FRI DEC 7, 2007",NY ISLANDERS,FLORIDA,7:30 PM ET
,,,
"FRI DEC 7, 2007",MINNESOTA,DETROIT,7:30 PM ET
,,,
"FRI DEC 7, 2007",ANAHEIM,CHICAGO,8:30 PM ET
,,,
"FRI DEC 7, 2007",OTTAWA,DALLAS,8:30 PM ET
,,,
"FRI DEC 7, 2007",PHILADELPHIA,COLORADO,9:00 PM ET
,,,
"FRI DEC 7, 2007",ST. LOUIS,EDMONTON,9:00 PM ET
,,,
"FRI DEC 7, 2007",SAN JOSE,PHOENIX,9:00 PM ET
,,,
"SAT DEC 8, 2007",BOSTON,TORONTO,7:00 PM ET
,,,
"SAT DEC 8, 2007",CAROLINA,MONTREAL,7:00 PM ET
,,,
"SAT DEC 8, 2007",ATLANTA,WASHINGTON,7:00 PM ET
,,,
"SAT DEC 8, 2007",MINNESOTA,COLUMBUS,7:00 PM ET
,,,
"SAT DEC 8, 2007",NY ISLANDERS,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 8, 2007",ANAHEIM,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 8, 2007",PITTSBURGH,VANCOUVER,10:00 PM ET
,,,
"SAT DEC 8, 2007",PHOENIX,LOS ANGELES,10:30 PM ET
,,,
"SAT DEC 8, 2007",BUFFALO,SAN JOSE,10:30 PM ET
,,,
"SUN DEC 9, 2007",NEW JERSEY,NY RANGERS,5:00 PM ET
,,,
"SUN DEC 9, 2007",CAROLINA,DETROIT,5:00 PM ET
,,,
"SUN DEC 9, 2007",CALGARY,CHICAGO,7:00 PM ET
,,,
"SUN DEC 9, 2007",ST. LOUIS,COLORADO,8:00 PM ET
,,,
"MON DEC 10, 2007",BOSTON,BUFFALO,7:00 PM ET
,,,
"MON DEC 10, 2007",NEW JERSEY,WASHINGTON,7:00 PM ET
,,,
"MON DEC 10, 2007",ANAHEIM,COLUMBUS,7:00 PM ET
,,,
"MON DEC 10, 2007",TAMPA BAY,TORONTO,7:30 PM ET
,,,
"MON DEC 10, 2007",DETROIT,NASHVILLE,8:00 PM ET
,,,
"MON DEC 10, 2007",EDMONTON,DALLAS,8:30 PM ET
,,,
"MON DEC 10, 2007",VANCOUVER,LOS ANGELES,10:30 PM ET
,,,
"TUE DEC 11, 2007",PITTSBURGH,PHILADELPHIA,7:00 PM ET
,,,
"TUE DEC 11, 2007",TAMPA BAY,MONTREAL,7:30 PM ET
,,,
"TUE DEC 11, 2007",CALGARY,FLORIDA,7:30 PM ET
,,,
"TUE DEC 11, 2007",EDMONTON,ST. LOUIS,9:00 PM ET
,,,
"TUE DEC 11, 2007",MINNESOTA,SAN JOSE,10:30 PM ET
,,,
"WED DEC 12, 2007",NY ISLANDERS,BUFFALO,7:00 PM ET
,,,
"WED DEC 12, 2007",NY RANGERS,WASHINGTON,7:00 PM ET
,,,
"WED DEC 12, 2007",BOSTON,ATLANTA,7:00 PM ET
,,,
"WED DEC 12, 2007",COLORADO,COLUMBUS,7:00 PM ET
,,,
"WED DEC 12, 2007",OTTAWA,CAROLINA,7:30 PM ET
,,,
"WED DEC 12, 2007",LOS ANGELES,CHICAGO,8:30 PM ET
,,,
"WED DEC 12, 2007",VANCOUVER,ANAHEIM,10:00 PM ET
,,,
"THU DEC 13, 2007",NEW JERSEY,BOSTON,7:00 PM ET
,,,
"THU DEC 13, 2007",PHOENIX,NY ISLANDERS,7:00 PM ET
,,,
"THU DEC 13, 2007",MONTREAL,PHILADELPHIA,7:00 PM ET
,,,
"THU DEC 13, 2007",OTTAWA,PITTSBURGH,7:30 PM ET
,,,
"THU DEC 13, 2007",CALGARY,TAMPA BAY,7:30 PM ET
,,,
"THU DEC 13, 2007",EDMONTON,DETROIT,7:30 PM ET
,,,
"THU DEC 13, 2007",COLORADO,NASHVILLE,8:00 PM ET
,,,
"THU DEC 13, 2007",FLORIDA,ST. LOUIS,8:30 PM ET
,,,
"THU DEC 13, 2007",LOS ANGELES,DALLAS,8:30 PM ET
,,,
"THU DEC 13, 2007",VANCOUVER,SAN JOSE,10:30 PM ET
,,,
"FRI DEC 14, 2007",BUFFALO,WASHINGTON,7:00 PM ET
,,,
"FRI DEC 14, 2007",CALGARY,CAROLINA,7:00 PM ET
,,,
"FRI DEC 14, 2007",TORONTO,ATLANTA,7:30 PM ET
,,,
"FRI DEC 14, 2007",MINNESOTA,ANAHEIM,10:00 PM ET
,,,
"SAT DEC 15, 2007",PHOENIX,NEW JERSEY,1:00 PM ET
,,,
"SAT DEC 15, 2007",DALLAS,SAN JOSE,4:00 PM ET
,,,
"SAT DEC 15, 2007",COLUMBUS,BOSTON,7:00 PM ET
,,,
"SAT DEC 15, 2007",CHICAGO,BUFFALO,7:00 PM ET
,,,
"SAT DEC 15, 2007",TORONTO,MONTREAL,7:00 PM ET
,,,
"SAT DEC 15, 2007",ATLANTA,OTTAWA,7:00 PM ET
,,,
"SAT DEC 15, 2007",PITTSBURGH,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 15, 2007",CAROLINA,PHILADELPHIA,7:00 PM ET
,,,
"SAT DEC 15, 2007",FLORIDA,DETROIT,7:00 PM ET
,,,
"SAT DEC 15, 2007",WASHINGTON,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 15, 2007",NASHVILLE,COLORADO,9:00 PM ET
,,,
"SAT DEC 15, 2007",VANCOUVER,EDMONTON,10:00 PM ET
,,,
"SAT DEC 15, 2007",MINNESOTA,LOS ANGELES,10:30 PM ET
,,,
"SUN DEC 16, 2007",PHILADELPHIA,NEW JERSEY,5:00 PM ET
,,,
"SUN DEC 16, 2007",PHOENIX,NY RANGERS,5:00 PM ET
,,,
"SUN DEC 16, 2007",CALGARY,ST. LOUIS,6:00 PM ET
,,,
"SUN DEC 16, 2007",FLORIDA,CHICAGO,7:00 PM ET
,,,
"SUN DEC 16, 2007",SAN JOSE,ANAHEIM,8:00 PM ET
,,,
"MON DEC 17, 2007",WASHINGTON,DETROIT,7:00 PM ET
,,,
"MON DEC 17, 2007",COLORADO,LOS ANGELES,10:30 PM ET
,,,
"TUE DEC 18, 2007",OTTAWA,BOSTON,7:00 PM ET
,,,
"TUE DEC 18, 2007",PITTSBURGH,NY RANGERS,7:00 PM ET
,,,
"TUE DEC 18, 2007",PHOENIX,PHILADELPHIA,7:00 PM ET
,,,
"TUE DEC 18, 2007",TORONTO,CAROLINA,7:00 PM ET
,,,
"TUE DEC 18, 2007",TAMPA BAY,ATLANTA,7:00 PM ET
,,,
"TUE DEC 18, 2007",CALGARY,COLUMBUS,7:00 PM ET
,,,
"TUE DEC 18, 2007",FLORIDA,MONTREAL,7:30 PM ET
,,,
"TUE DEC 18, 2007",NASHVILLE,MINNESOTA,8:00 PM ET
,,,
"TUE DEC 18, 2007",DALLAS,EDMONTON,9:30 PM ET
,,,
"TUE DEC 18, 2007",NEW JERSEY,VANCOUVER,10:00 PM ET
,,,
"TUE DEC 18, 2007",ANAHEIM,SAN JOSE,10:30 PM ET
,,,
"WED DEC 19, 2007",BUFFALO,NY ISLANDERS,7:00 PM ET
,,,
"WED DEC 19, 2007",LOS ANGELES,DETROIT,7:30 PM ET
,,,
"WED DEC 19, 2007",NASHVILLE,CHICAGO,8:30 PM ET
,,,
"WED DEC 19, 2007",COLORADO,ANAHEIM,10:00 PM ET
,,,
"THU DEC 20, 2007",PITTSBURGH,BOSTON,7:00 PM ET
,,,
"THU DEC 20, 2007",MONTREAL,WASHINGTON,7:00 PM ET
,,,
"THU DEC 20, 2007",OTTAWA,ATLANTA,7:00 PM ET
,,,
"THU DEC 20, 2007",TORONTO,TAMPA BAY,7:30 PM ET
,,,
"THU DEC 20, 2007",CAROLINA,FLORIDA,7:30 PM ET
,,,
"THU DEC 20, 2007",NY RANGERS,MINNESOTA,8:00 PM ET
,,,
"THU DEC 20, 2007",DETROIT,ST. LOUIS,8:30 PM ET
,,,
"THU DEC 20, 2007",DALLAS,VANCOUVER,10:00 PM ET
,,,
"THU DEC 20, 2007",PHOENIX,SAN JOSE,10:30 PM ET
,,,
"FRI DEC 21, 2007",LOS ANGELES,COLUMBUS,7:00 PM ET
,,,
"FRI DEC 21, 2007",PHILADELPHIA,BUFFALO,7:30 PM ET
,,,
"FRI DEC 21, 2007",NY ISLANDERS,PITTSBURGH,7:30 PM ET
,,,
"FRI DEC 21, 2007",NY RANGERS,COLORADO,9:00 PM ET
,,,
"FRI DEC 21, 2007",NEW JERSEY,EDMONTON,9:00 PM ET
,,,
"FRI DEC 21, 2007",DALLAS,CALGARY,10:00 PM ET
,,,
"SAT DEC 22, 2007",ST. LOUIS,BOSTON,1:00 PM ET
,,,
"SAT DEC 22, 2007",CHICAGO,OTTAWA,7:00 PM ET
,,,
"SAT DEC 22, 2007",WASHINGTON,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 22, 2007",BUFFALO,PHILADELPHIA,7:00 PM ET
,,,
"SAT DEC 22, 2007",MONTREAL,ATLANTA,7:00 PM ET
,,,
"SAT DEC 22, 2007",TORONTO,FLORIDA,7:00 PM ET
,,,
"SAT DEC 22, 2007",CAROLINA,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 22, 2007",LOS ANGELES,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 22, 2007",DETROIT,MINNESOTA,8:00 PM ET
,,,
"SAT DEC 22, 2007",VANCOUVER,PHOENIX,10:00 PM ET
,,,
"SAT DEC 22, 2007",ANAHEIM,SAN JOSE,10:30 PM ET
,,,
"SUN DEC 23, 2007",BOSTON,PITTSBURGH,3:00 PM ET
,,,
"SUN DEC 23, 2007",NASHVILLE,COLUMBUS,5:00 PM ET
,,,
"SUN DEC 23, 2007",ATLANTA,ST. LOUIS,6:00 PM ET
,,,
"SUN DEC 23, 2007",OTTAWA,NY RANGERS,7:00 PM ET
,,,
"SUN DEC 23, 2007",EDMONTON,CHICAGO,7:00 PM ET
,,,
"SUN DEC 23, 2007",VANCOUVER,COLORADO,8:00 PM ET
,,,
"SUN DEC 23, 2007",NEW JERSEY,CALGARY,8:00 PM ET
,,,
"SUN DEC 23, 2007",MONTREAL,DALLAS,8:00 PM ET
,,,
"WED DEC 26, 2007",OTTAWA,BUFFALO,7:00 PM ET
,,,
"WED DEC 26, 2007",CAROLINA,NY RANGERS,7:00 PM ET
,,,
"WED DEC 26, 2007",TAMPA BAY,WASHINGTON,7:00 PM ET
,,,
"WED DEC 26, 2007",ATLANTA,COLUMBUS,7:00 PM ET
,,,
"WED DEC 26, 2007",TORONTO,NY ISLANDERS,7:30 PM ET
,,,
"WED DEC 26, 2007",NASHVILLE,CHICAGO,8:30 PM ET
,,,
"WED DEC 26, 2007",DETROIT,ST. LOUIS,8:30 PM ET
,,,
"WED DEC 26, 2007",MINNESOTA,DALLAS,8:30 PM ET
,,,
"WED DEC 26, 2007",SAN JOSE,LOS ANGELES,10:30 PM ET
,,,
"THU DEC 27, 2007",TORONTO,PHILADELPHIA,7:00 PM ET
,,,
"THU DEC 27, 2007",FLORIDA,ATLANTA,7:00 PM ET
,,,
"THU DEC 27, 2007",MONTREAL,TAMPA BAY,7:00 PM ET
,,,
"THU DEC 27, 2007",NY ISLANDERS,OTTAWA,7:30 PM ET
,,,
"THU DEC 27, 2007",WASHINGTON,PITTSBURGH,7:30 PM ET
,,,
"THU DEC 27, 2007",COLUMBUS,NASHVILLE,8:00 PM ET
,,,
"THU DEC 27, 2007",DETROIT,COLORADO,9:00 PM ET
,,,
"THU DEC 27, 2007",ANAHEIM,EDMONTON,9:00 PM ET
,,,
"THU DEC 27, 2007",MINNESOTA,PHOENIX,9:00 PM ET
,,,
"THU DEC 27, 2007",CALGARY,VANCOUVER,10:00 PM ET
,,,
"FRI DEC 28, 2007",BUFFALO,NEW JERSEY,7:00 PM ET
,,,
"FRI DEC 28, 2007",BOSTON,CAROLINA,7:00 PM ET
,,,
"FRI DEC 28, 2007",MONTREAL,FLORIDA,7:30 PM ET
,,,
"FRI DEC 28, 2007",SAN JOSE,ST. LOUIS,8:30 PM ET
,,,
"SAT DEC 29, 2007",PHILADELPHIA,TAMPA BAY,1:00 PM ET
,,,
"SAT DEC 29, 2007",LOS ANGELES,COLORADO,3:00 PM ET
,,,
"SAT DEC 29, 2007",NY RANGERS,TORONTO,7:00 PM ET
,,,
"SAT DEC 29, 2007",WASHINGTON,OTTAWA,7:00 PM ET
,,,
"SAT DEC 29, 2007",NEW JERSEY,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 29, 2007",BOSTON,ATLANTA,7:00 PM ET
,,,
"SAT DEC 29, 2007",CAROLINA,COLUMBUS,7:00 PM ET
,,,
"SAT DEC 29, 2007",BUFFALO,PITTSBURGH,7:30 PM ET
,,,
"SAT DEC 29, 2007",SAN JOSE,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 29, 2007",EDMONTON,MINNESOTA,8:00 PM ET
,,,
"SAT DEC 29, 2007",ST. LOUIS,DALLAS,9:00 PM ET
,,,
"SAT DEC 29, 2007",DETROIT,PHOENIX,9:00 PM ET
,,,
"SAT DEC 29, 2007",ANAHEIM,CALGARY,10:00 PM ET
,,,
"SUN DEC 30, 2007",PHILADELPHIA,FLORIDA,5:00 PM ET
,,,
"SUN DEC 30, 2007",MONTREAL,NY RANGERS,7:00 PM ET
,,,
"SUN DEC 30, 2007",LOS ANGELES,CHICAGO,7:00 PM ET
,,,
"SUN DEC 30, 2007",ANAHEIM,VANCOUVER,8:00 PM ET
,,,
"MON DEC 31, 2007",ATLANTA,BOSTON,1:00 PM ET
,,,
"MON DEC 31, 2007",EDMONTON,COLUMBUS,6:00 PM ET
,,,
"MON DEC 31, 2007",ST. LOUIS,DETROIT,7:00 PM ET
,,,
"MON DEC 31, 2007",SAN JOSE,MINNESOTA,7:00 PM ET
,,,
"MON DEC 31, 2007",NY ISLANDERS,CAROLINA,8:00 PM ET
,,,
"MON DEC 31, 2007",COLORADO,PHOENIX,8:00 PM ET
,,,
"MON DEC 31, 2007",NASHVILLE,DALLAS,8:30 PM ET
,,,
"MON DEC 31, 2007",VANCOUVER,CALGARY,9:00 PM ET
,,,
"TUE JAN 1, 2008",PITTSBURGH,BUFFALO,1:00 PM ET
,,,
,,,
,,,
"TUE JAN 1, 2008",OTTAWA,WASHINGTON,4:00 PM ET
,,,
"TUE JAN 1, 2008",TAMPA BAY,TORONTO,7:30 PM ET
,,,
"TUE JAN 1, 2008",CHICAGO,LOS ANGELES,10:30 PM ET
,,,
"WED JAN 2, 2008",FLORIDA,NEW JERSEY,7:00 PM ET
,,,
"WED JAN 2, 2008",ATLANTA,CAROLINA,7:00 PM ET
,,,
"WED JAN 2, 2008",DALLAS,DETROIT,7:30 PM ET
,,,
"WED JAN 2, 2008",EDMONTON,ST. LOUIS,8:30 PM ET
,,,
"WED JAN 2, 2008",PHOENIX,COLORADO,9:00 PM ET
,,,
"WED JAN 2, 2008",NY RANGERS,CALGARY,9:00 PM ET
,,,
"WED JAN 2, 2008",COLUMBUS,ANAHEIM,10:00 PM ET
,,,
"THU JAN 3, 2008",WASHINGTON,BOSTON,7:00 PM ET
,,,
"THU JAN 3, 2008",FLORIDA,NY ISLANDERS,7:00 PM ET
,,,
"THU JAN 3, 2008",TAMPA BAY,MONTREAL,7:30 PM ET
,,,
"THU JAN 3, 2008",TORONTO,PITTSBURGH,7:30 PM ET
,,,
"THU JAN 3, 2008",EDMONTON,NASHVILLE,8:00 PM ET
,,,
"THU JAN 3, 2008",DALLAS,MINNESOTA,8:00 PM ET
,,,
"THU JAN 3, 2008",CHICAGO,PHOENIX,9:00 PM ET
,,,
"THU JAN 3, 2008",NY RANGERS,VANCOUVER,10:00 PM ET
,,,
"THU JAN 3, 2008",COLUMBUS,LOS ANGELES,10:30 PM ET
,,,
"THU JAN 3, 2008",CALGARY,SAN JOSE,10:30 PM ET
,,,
"FRI JAN 4, 2008",PHILADELPHIA,NEW JERSEY,7:00 PM ET
,,,
"FRI JAN 4, 2008",OTTAWA,BUFFALO,7:30 PM ET
,,,
"FRI JAN 4, 2008",CAROLINA,ATLANTA,7:30 PM ET
,,,
"FRI JAN 4, 2008",CHICAGO,ANAHEIM,10:00 PM ET
,,,
"SAT JAN 5, 2008",WASHINGTON,MONTREAL,12:30 PM ET
,,,
"SAT JAN 5, 2008",DETROIT,DALLAS,2:00 PM ET
,,,
"SAT JAN 5, 2008",FLORIDA,PITTSBURGH,3:00 PM ET
,,,
"SAT JAN 5, 2008",NEW JERSEY,BOSTON,7:00 PM ET
,,,
"SAT JAN 5, 2008",PHILADELPHIA,TORONTO,7:00 PM ET
,,,
"SAT JAN 5, 2008",TAMPA BAY,OTTAWA,7:00 PM ET
,,,
"SAT JAN 5, 2008",MINNESOTA,NASHVILLE,8:00 PM ET
,,,
"SAT JAN 5, 2008",CAROLINA,ST. LOUIS,8:30 PM ET
,,,
"SAT JAN 5, 2008",NY ISLANDERS,COLORADO,9:00 PM ET
,,,
"SAT JAN 5, 2008",ANAHEIM,PHOENIX,9:00 PM ET
,,,
"SAT JAN 5, 2008",NY RANGERS,EDMONTON,10:00 PM ET
,,,
"SAT JAN 5, 2008",CALGARY,LOS ANGELES,10:30 PM ET
,,,
"SAT JAN 5, 2008",COLUMBUS,SAN JOSE,10:30 PM ET
,,,
"SUN JAN 6, 2008",BUFFALO,ATLANTA,2:00 PM ET
,,,
"SUN JAN 6, 2008",DETROIT,CHICAGO,7:00 PM ET
,,,
"MON JAN 7, 2008",MINNESOTA,DALLAS,8:30 PM ET
,,,
"MON JAN 7, 2008",NY ISLANDERS,EDMONTON,9:00 PM ET
,,,
"MON JAN 7, 2008",NASHVILLE,ANAHEIM,10:00 PM ET
,,,
"TUE JAN 8, 2008",CAROLINA,BOSTON,7:00 PM ET
,,,
"TUE JAN 8, 2008",BUFFALO,NEW JERSEY,7:00 PM ET
,,,
"TUE JAN 8, 2008",TAMPA BAY,NY RANGERS,7:00 PM ET
,,,
"TUE JAN 8, 2008",PHILADELPHIA,ATLANTA,7:00 PM ET
,,,
"TUE JAN 8, 2008",CHICAGO,MONTREAL,7:30 PM ET
,,,
"TUE JAN 8, 2008",PITTSBURGH,FLORIDA,7:30 PM ET
,,,
"TUE JAN 8, 2008",COLORADO,DETROIT,7:30 PM ET
,,,
"TUE JAN 8, 2008",COLUMBUS,ST. LOUIS,8:30 PM ET
,,,
"TUE JAN 8, 2008",PHOENIX,CALGARY,9:00 PM ET
,,,
"TUE JAN 8, 2008",NY ISLANDERS,VANCOUVER,10:00 PM ET
,,,
"TUE JAN 8, 2008",NASHVILLE,LOS ANGELES,10:30 PM ET
,,,
"WED JAN 9, 2008",COLORADO,WASHINGTON,7:00 PM ET
,,,
"WED JAN 9, 2008",DALLAS,CHICAGO,8:30 PM ET
,,,
"WED JAN 9, 2008",TORONTO,ANAHEIM,10:00 PM ET
,,,
"THU JAN 10, 2008",PHILADELPHIA,NY RANGERS,7:00 PM ET
,,,
"THU JAN 10, 2008",NEW JERSEY,CAROLINA,7:00 PM ET
,,,
"THU JAN 10, 2008",FLORIDA,ATLANTA,7:00 PM ET
,,,
"THU JAN 10, 2008",MONTREAL,BOSTON,7:30 PM ET
,,,
"THU JAN 10, 2008",BUFFALO,OTTAWA,7:30 PM ET
,,,
"THU JAN 10, 2008",PITTSBURGH,TAMPA BAY,7:30 PM ET
,,,
"THU JAN 10, 2008",MINNESOTA,DETROIT,7:30 PM ET
,,,
"THU JAN 10, 2008",DALLAS,ST. LOUIS,8:30 PM ET
,,,
"THU JAN 10, 2008",PHOENIX,EDMONTON,9:00 PM ET
,,,
"THU JAN 10, 2008",TORONTO,LOS ANGELES,10:30 PM ET
,,,
"THU JAN 10, 2008",VANCOUVER,SAN JOSE,10:30 PM ET
,,,
"FRI JAN 11, 2008",ST. LOUIS,COLUMBUS,7:00 PM ET
,,,
"FRI JAN 11, 2008",MINNESOTA,CHICAGO,8:30 PM ET
,,,
"FRI JAN 11, 2008",NY ISLANDERS,CALGARY,9:00 PM ET
,,,
"FRI JAN 11, 2008",PHOENIX,VANCOUVER,10:00 PM ET
,,,
"SAT JAN 12, 2008",BOSTON,PHILADELPHIA,1:00 PM ET
,,,
"SAT JAN 12, 2008",DALLAS,LOS ANGELES,4:00 PM ET
,,,
"SAT JAN 12, 2008",NEW JERSEY,BUFFALO,7:00 PM ET
,,,
"SAT JAN 12, 2008",DETROIT,OTTAWA,7:00 PM ET
,,,
"SAT JAN 12, 2008",MONTREAL,NY RANGERS,7:00 PM ET
,,,
"SAT JAN 12, 2008",COLORADO,CAROLINA,7:00 PM ET
,,,
"SAT JAN 12, 2008",PITTSBURGH,ATLANTA,7:00 PM ET
,,,
"SAT JAN 12, 2008",TAMPA BAY,FLORIDA,7:00 PM ET
,,,
"SAT JAN 12, 2008",NASHVILLE,COLUMBUS,7:00 PM ET
,,,
"SAT JAN 12, 2008",TORONTO,SAN JOSE,10:00 PM ET
,,,
"SUN JAN 13, 2008",PHILADELPHIA,WASHINGTON,1:00 PM ET
,,,
"SUN JAN 13, 2008",COLORADO,FLORIDA,5:00 PM ET
,,,
"SUN JAN 13, 2008",VANCOUVER,ST. LOUIS,6:00 PM ET
,,,
